DealerCode,BPNO,CustomerCode,BPRegion,BPProvince,BP_District,DocNo,DocDate,Rowname,BU,Amount
5100003,10000140,AR-1038,นครหลวง,กรุงเทพมหานคร,บางแค,IV6410066,20211004,OTHER HARDWARE,HIP,852
5100003,10000140,AR-1038,นครหลวง,กรุงเทพมหานคร,บางแค,IV6412470,20211228,STANDARD BOARD,SGIC,11520
5100003,10000140,AR-1038,นครหลวง,กรุงเทพมหานคร,บางแค,IV6405288,20210515,SMARTBOARD (<=6 MM.),CEILING&WALL,21670
5100003,10000140,AR-1038,นครหลวง,กรุงเทพมหานคร,บางแค,IV6409288,20210918,- COLOR : 5 MM.,ROOF&FITTING,14750
5100003,10000140,AR-1038,นครหลวง,กรุงเทพมหานคร,บางแค,IV6406474,20210623,TIMBER,CEILING&WALL,6800
5100003,10000140,AR-1038,นครหลวง,กรุงเทพมหานคร,บางแค,IV6403618,20210330,GENERAL PLASTER  (BAG),MORTAR,17920
5100003,10000140,AR-1038,นครหลวง,กรุงเทพมหานคร,บางแค,IV6402367,20210220,EAVE LINER UNCOLOR,CEILING&WALL,4400
5100003,10000140,AR-1038,นครหลวง,กรุงเทพมหานคร,บางแค,IV6405060,20210505,GENERAL PLASTER  (BAG),MORTAR,5120
5100003,10000140,AR-1038,นครหลวง,กรุงเทพมหานคร,บางแค,IV6408141,20210811,EAVE LINER UNCOLOR,CEILING&WALL,8800
5100003,10000140,AR-1038,นครหลวง,กรุงเทพมหานคร,บางแค,IV6405600,20210531,5 MM. - UNCOLOR ROOFIING,ROOF&FITTING,12000
5100003,10000140,AR-1038,นครหลวง,กรุงเทพมหานคร,บางแค,IV6405600,20210531,SCG CEMENT BOARD,CEMENT BOARD,16560
5100003,10000140,AR-1038,นครหลวง,กรุงเทพมหานคร,บางแค,IV6403262,20210313,LIGHTWEIGHT BLOCK PLASTER  (BAG),MORTAR,9960
5100003,10000140,AR-1038,นครหลวง,กรุงเทพมหานคร,บางแค,IV6408319,20210824,SCG CEMENT BOARD,CEMENT BOARD,17565
5100003,10000140,AR-1038,นครหลวง,กรุงเทพมหานคร,บางแค,IV6407447,20210726,DRY TECH CCO,ROOF C&W ACCESSORIES,19656
5100003,10000140,AR-1038,นครหลวง,กรุงเทพมหานคร,บางแค,IV6408345,20210825,STANDARD BOARD,SGIC,37880
5100003,10000140,AR-1038,นครหลวง,กรุงเทพมหานคร,บางแค,IV6407447,20210726,OTHER ROOF ACCESSORIES SCG,ROOF C&W ACCESSORIES,5180
5100003,10000140,AR-1038,นครหลวง,กรุงเทพมหานคร,บางแค,IV6401211,20210114,SKIM WHITE,MORTAR,9400
5100003,10000140,AR-1038,นครหลวง,กรุงเทพมหานคร,บางแค,IV6402367,20210220,EAVE LINER COLOR,CEILING&WALL,4500
5100003,10000140,AR-1038,นครหลวง,กรุงเทพมหานคร,บางแค,IV6406131,20210607,5 MM. - UNCOLOR ROOFIING,ROOF&FITTING,24000
5100003,10000140,AR-1038,นครหลวง,กรุงเทพมหานคร,บางแค,IV6402151,20210208,CEILING TILE,SGIC,28500
5100003,10000140,AR-1038,นครหลวง,กรุงเทพมหานคร,บางแค,IV6406227,20210611,LIGHTWEIGHT BLOCK PLASTER  (BAG),MORTAR,12640
5100003,10000140,AR-1038,นครหลวง,กรุงเทพมหานคร,บางแค,IV6409472,20210928,STANDARD BOARD,SGIC,11520
5100003,10000140,AR-1038,นครหลวง,กรุงเทพมหานคร,บางแค,IV6401071,20210107,STANDARD BOARD,SGIC,40080
5100003,10000140,AR-1038,นครหลวง,กรุงเทพมหานคร,บางแค,IV6403345,20210317,SCG CEMENT HYBRID (BAG),GREY CEMENT,8960
5100003,10000140,AR-1038,นครหลวง,กรุงเทพมหานคร,บางแค,IV6409090,20210907,LIGHTWEIGHT BLOCK PLASTER  (BAG),MORTAR,22120
5100003,10000140,AR-1038,นครหลวง,กรุงเทพมหานคร,บางแค,IV6403614,20210330,FABRICATED,SGIC,5100
5100003,10000140,AR-1038,นครหลวง,กรุงเทพมหานคร,บางแค,IV6405221,20210512,PAVING BLOCK,LANDSCAPE,4320
5100003,10000140,AR-1038,นครหลวง,กรุงเทพมหานคร,บางแค,IV6405165,20210510,SKIM WHITE,MORTAR,1880
5100003,10000140,AR-1038,นครหลวง,กรุงเทพมหานคร,บางแค,IV6402040,20210202,STANDARD BOARD,SGIC,11760
5100003,10000140,AR-1038,นครหลวง,กรุงเทพมหานคร,บางแค,IV6405037,20210504,SUA SUPER,GREY CEMENT,13050
5100003,10000140,AR-1038,นครหลวง,กรุงเทพมหานคร,บางแค,IV6407301,20210717,GL-CONVENTIONAL,SFG,9630
5100003,10000140,AR-1038,นครหลวง,กรุงเทพมหานคร,บางแค,IV6407301,20210717,- COLOR : 5 MM.,ROOF&FITTING,9619.5
5100003,10000140,AR-1038,นครหลวง,กรุงเทพมหานคร,บางแค,IV6408136,20210811,DRY TECH CCO,ROOF C&W ACCESSORIES,1170
5100003,10000140,AR-1038,นครหลวง,กรุงเทพมหานคร,บางแค,IV6404199,20210409,GENERAL PLASTER  (BAG),MORTAR,21760
5100003,10000140,AR-1038,นครหลวง,กรุงเทพมหานคร,บางแค,IV6411137,20211110,LIGHTWEIGHT BLOCK PLASTER  (BAG),MORTAR,3320
5100003,10000140,AR-1038,นครหลวง,กรุงเทพมหานคร,บางแค,IV6411235,20211116,5 MM. - UNCOLOR ROOFIING,ROOF&FITTING,23750
5100003,10000140,AR-1038,นครหลวง,กรุงเทพมหานคร,บางแค,IV6408319,20210824,SKIM WHITE,MORTAR,18800
5100003,10000140,AR-1038,นครหลวง,กรุงเทพมหานคร,บางแค,IV6405288,20210515,LIGHTWEIGHT BLOCK PLASTER  (BAG),MORTAR,9480
5100003,10000140,AR-1038,นครหลวง,กรุงเทพมหานคร,บางแค,IV6412004,20211201,REFLECTIVE SCG,ROOF C&W ACCESSORIES,3735
5100003,10000140,AR-1038,นครหลวง,กรุงเทพมหานคร,บางแค,IV6410137,20211009,FIT ELE-UNC/CEMENT GREY,ROOF&FITTING,1470
5100003,10000140,AR-1038,นครหลวง,กรุงเทพมหานคร,บางแค,IV6409428,20210925,HDF DOOR,HIP,21021
5100003,10000140,AR-1038,นครหลวง,กรุงเทพมหานคร,บางแค,IV6403424,20210320,TIMBER,CEILING&WALL,5800
5100003,10000140,AR-1038,นครหลวง,กรุงเทพมหานคร,บางแค,IV6403372,20210318,GENERAL PLASTER  (BAG),MORTAR,10240
5100003,10000140,AR-1038,นครหลวง,กรุงเทพมหานคร,บางแค,IV6411369,20211123,STANDARD BOARD,SGIC,14880
5100003,10000140,AR-1038,นครหลวง,กรุงเทพมหานคร,บางแค,IV6410263,20211016,CEILING BORDER,CEILING&WALL,8000
5100003,10000140,AR-1038,นครหลวง,กรุงเทพมหานคร,บางแค,IV6408417,20210831,CEILING BORDER,CEILING&WALL,4000
5100003,10000140,AR-1038,นครหลวง,กรุงเทพมหานคร,บางแค,IV6403346,20210317,LIGHTWEIGHT BLOCK PLASTER  (BAG),MORTAR,3160
5100003,10000140,AR-1038,นครหลวง,กรุงเทพมหานคร,บางแค,IV6410196,20211012,OTHER HARDWARE,HIP,852
5100003,10000140,AR-1038,นครหลวง,กรุงเทพมหานคร,บางแค,IV6401221,20210114,GENERAL PLASTER  (BAG),MORTAR,10880
5100003,10000140,AR-1038,นครหลวง,กรุงเทพมหานคร,บางแค,IV6407301,20210717,MORTAR EASY,MORTAR,7080
5100003,10000140,AR-1038,นครหลวง,กรุงเทพมหานคร,บางแค,IV6403110,20210305,STANDARD BOARD,SGIC,11760
5100003,10000140,AR-1038,นครหลวง,กรุงเทพมหานคร,บางแค,IV6412074,20211204,- COLOR : 5 MM.,ROOF&FITTING,8000
5100003,10000140,AR-1038,นครหลวง,กรุงเทพมหานคร,บางแค,IV6410248,20211015,STANDARD BOARD,SGIC,11520
5100003,10000140,AR-1038,นครหลวง,กรุงเทพมหานคร,บางแค,IV6401221,20210114,LIGHTWEIGHT BLOCK PLASTER  (BAG),MORTAR,13430
5100003,10000140,AR-1038,นครหลวง,กรุงเทพมหานคร,บางแค,IV6410126,20211008,- COLOR : 5 MM.,ROOF&FITTING,14750
5100003,10000140,AR-1038,นครหลวง,กรุงเทพมหานคร,บางแค,IV6407172,20210710,MORTAR EASY,MORTAR,4720
5100003,10000140,AR-1038,นครหลวง,กรุงเทพมหานคร,บางแค,IV6403233,20210312,CEILING BORDER,CEILING&WALL,4000
5100003,10000140,AR-1038,นครหลวง,กรุงเทพมหานคร,บางแค,IV6408070,20210806,TIGER (BAG),GREY CEMENT,4389
5100003,10000140,AR-1038,นครหลวง,กรุงเทพมหานคร,บางแค,IV6401426,20210123,TIGER (BAG),GREY CEMENT,15240
5100003,10000140,AR-1038,นครหลวง,กรุงเทพมหานคร,บางแค,IV6405483,20210525,- COLOR : 5 MM.,ROOF&FITTING,14750
5100003,10000140,AR-1038,นครหลวง,กรุงเทพมหานคร,บางแค,IV6405387,20210520,EASYPLAS,SGIC,900
5100003,10000140,AR-1038,นครหลวง,กรุงเทพมหานคร,บางแค,IV6405527,20210527,EASYPLAS,SGIC,9900
5100003,10000140,AR-1038,นครหลวง,กรุงเทพมหานคร,บางแค,IV6409075,20210906,LIGHTWEIGHT BLOCK PLASTER  (BAG),MORTAR,3160
5100003,10000140,AR-1038,นครหลวง,กรุงเทพมหานคร,บางแค,IV6409093,20210907,CEILING TILE,SGIC,20000
5100003,10000140,AR-1038,นครหลวง,กรุงเทพมหานคร,บางแค,IV6406348,20210617,LIGHTWEIGHT BLOCK PLASTER  (BAG),MORTAR,15800
5100003,10000140,AR-1038,นครหลวง,กรุงเทพมหานคร,บางแค,IV6407001,20210701,SCG CEMENT HYBRID (BAG),GREY CEMENT,8960
5100003,10000140,AR-1038,นครหลวง,กรุงเทพมหานคร,บางแค,IV6410288,20211018,TIMBER,CEILING&WALL,2950
5100003,10000140,AR-1038,นครหลวง,กรุงเทพมหานคร,บางแค,IV6412309,20211218,- COLOR : 5 MM.,ROOF&FITTING,15000
5100003,10000140,AR-1038,นครหลวง,กรุงเทพมหานคร,บางแค,IV6402224,20210211,LIGHTWEIGHT BLOCK PLASTER  (BAG),MORTAR,15800
5100003,10000140,AR-1038,นครหลวง,กรุงเทพมหานคร,บางแค,IV6412414,20211224,GENERAL PLASTER  (BAG),MORTAR,414
5100003,10000140,AR-1038,นครหลวง,กรุงเทพมหานคร,บางแค,IV6402199,20210210,ADHESIVE MORTAR,MORTAR,8030
5100003,10000140,AR-1038,นครหลวง,กรุงเทพมหานคร,บางแค,IV6403059,20210303,STANDARD BOARD,SGIC,17640
5100003,10000140,AR-1038,นครหลวง,กรุงเทพมหานคร,บางแค,IV6402243,20210213,SMARTBOARD (<=6 MM.),CEILING&WALL,23128
5100003,10000140,AR-1038,นครหลวง,กรุงเทพมหานคร,บางแค,IV6410464,20211030,SUA SUPER,GREY CEMENT,22750
5100003,10000140,AR-1038,นครหลวง,กรุงเทพมหานคร,บางแค,IV6406158,20210608,STANDARD BOARD,SGIC,11760
5100003,10000140,AR-1038,นครหลวง,กรุงเทพมหานคร,บางแค,IV6404513,20210430,TIGER (BAG),GREY CEMENT,10640
5100003,10000140,AR-1038,นครหลวง,กรุงเทพมหานคร,บางแค,IV6411393,20211124,SCG CEMENT HYBRID (BAG),GREY CEMENT,10320
5100003,10000140,AR-1038,นครหลวง,กรุงเทพมหานคร,บางแค,IV6403608,20210329,LIGHTWEIGHT BLOCK MASONRY,MORTAR,0
5100003,10000140,AR-1038,นครหลวง,กรุงเทพมหานคร,บางแค,IV6412003,20211201,FIT ELE-COLOR,ROOF&FITTING,2650
5100003,10000140,AR-1038,นครหลวง,กรุงเทพมหานคร,บางแค,IV6403129,20210306,MIXED CEMENT,HIP,2000
5100003,10000140,AR-1038,นครหลวง,กรุงเทพมหานคร,บางแค,IV6403529,20210325,HDF DOOR,HIP,11655
5100003,10000140,AR-1038,นครหลวง,กรุงเทพมหานคร,บางแค,IV6406131,20210607,EAVE LINER UNCOLOR,CEILING&WALL,5270
5100003,10000140,AR-1038,นครหลวง,กรุงเทพมหานคร,บางแค,IV6404341,20210422,FASCIA,CEILING&WALL,15780
5100003,10000140,AR-1038,นครหลวง,กรุงเทพมหานคร,บางแค,IV6407406,20210724,GW-INSULATION : STAY COOL,SFG,6750
5100003,10000140,AR-1038,นครหลวง,กรุงเทพมหานคร,บางแค,IV6406534,20210625,TIMBER,CEILING&WALL,9240
5100003,10000140,AR-1038,นครหลวง,กรุงเทพมหานคร,บางแค,IV6402076,20210204,EAVE LINER COLOR,CEILING&WALL,4500
5100003,10000140,AR-1038,นครหลวง,กรุงเทพมหานคร,บางแค,IV6404257,20210417,SEALANTS,HIP,5166
5100003,10000140,AR-1038,นครหลวง,กรุงเทพมหานคร,บางแค,IV6408389,20210828,GENERAL PLASTER  (BAG),MORTAR,2560
5100003,10000140,AR-1038,นครหลวง,กรุงเทพมหานคร,บางแค,IV6412479,20211229,GENERAL PLASTER  (BAG),MORTAR,23115
5100003,10000140,AR-1038,นครหลวง,กรุงเทพมหานคร,บางแค,IV6404168,20210408,GENERAL PLASTER  (BAG),MORTAR,5120
5100003,10000140,AR-1038,นครหลวง,กรุงเทพมหานคร,บางแค,IV6406222,20210611,SUA SUPER,GREY CEMENT,22185
5100003,10000140,AR-1038,นครหลวง,กรุงเทพมหานคร,บางแค,IV6401457,20210125,SKIM WHITE,MORTAR,5640
5100003,10000140,AR-1038,นครหลวง,กรุงเทพมหานคร,บางแค,IV6410137,20211009,SMARTBOARD PROTECTION,CEILING&WALL,20060
5100003,10000140,AR-1038,นครหลวง,กรุงเทพมหานคร,บางแค,IV6410004,20211001,FIT ELE-COLOR,ROOF&FITTING,3076
5100003,10000140,AR-1038,นครหลวง,กรุงเทพมหานคร,บางแค,IV6409440,20210927,LIGHTWEIGHT BLOCK PLASTER  (BAG),MORTAR,12640
5100003,10000140,AR-1038,นครหลวง,กรุงเทพมหานคร,บางแค,IV6401301,20210118,MORTAR EASY,MORTAR,12600
5100003,10000140,AR-1038,นครหลวง,กรุงเทพมหานคร,บางแค,IV6401579,20210130,ADHESIVE CEMENT/GROUT,HIP,6350
5100003,10000140,AR-1038,นครหลวง,กรุงเทพมหานคร,บางแค,IV6404291,20210420,LIGHTWEIGHT BLOCK PLASTER  (BAG),MORTAR,3160
5100003,10000140,AR-1038,นครหลวง,กรุงเทพมหานคร,บางแค,IV6405584,20210529,CEILING BORDER,CEILING&WALL,1600
5100003,10000254,AR-2435,นครหลวง,กรุงเทพมหานคร,บางขุนเทียน,IN641106-0001,20211106,SMARTBOARD >6 MM.,CEILING&WALL,23800
